id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48196298,Daylight Basement Apartment with a View,146679165,Lorraine,Other neighborhoods,Phinney Ridge,47.66683,-122.35493,Entire home/apt,121,2,35,2021-09-21,4.84,1,147,35,STR-OPLI-19-002780
48198505,Quiet 2 bedroom Apartment,55710174,Allan,Other neighborhoods,Phinney Ridge,47.67369,-122.36053,Entire home/apt,80,30,12,2021-04-30,1.77,1,33,12,STR-OPLI-21-000126
48201938,Luxury Home in Madison Park,388896787,Ginevra,Capitol Hill,Madison Park,47.63206,-122.27854,Entire home/apt,500,30,0,,,1,178,0,
48202083,"1,000+ Sq. Ft. 2-BR Oasis in the Heart of Seattle!",57999409,Zach,Capitol Hill,Stevens,47.62454,-122.29476,Entire home/apt,189,2,31,2021-09-17,4.65,2,67,31,STR-OPLI-21-000111
48214818,Studio with Space Needle View!,86157147,Lyle,Cascade,South Lake Union,47.61859,-122.34671,Entire home/apt,137,2,33,2021-09-07,4.88,18,66,33,STR-OPLI-21-000095
48216095,"Stunning, Pike Place Market Flat | Full 1 Bd, 1 Ba",179254749,Andrew,Downtown,Pike-Market,47.60958,-122.33977,Entire home/apt,145,2,55,2021-09-08,7.86,2,24,55,STR-OPLI-19-002322
48217817,"Spacious South Lake Union 2BR w/ Gym, Parking, Roof Deck, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.623688,-122.332069,Entire home/apt,231,30,0,,,149,336,0,
48217946,"Airy South Lake Union 2BR w/ Gym, Parking, Roof Deck, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.623688,-122.332069,Entire home/apt,287,30,0,,,149,148,0,
48232413,Seattle Cloud Room,30559,Angielena,Other neighborhoods,Georgetown,47.54971,-122.31896,Private room,70,2,16,2021-09-07,5.58,9,358,16,STR-OPLI-19-003039
48232954,"Large Studio w/ Den, Work from Home, Super Clean!",99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62341,-122.35416,Entire home/apt,99,30,5,2021-06-10,0.92,5,34,5,str-opli-19-003192
48236463,Great Lake  & Seattle Skyline View Wallingford 201,3074414,Melissa,Other neighborhoods,Fremont,47.65678,-122.34712,Entire home/apt,125,3,7,2021-09-07,1.58,75,163,7,STR-OPLI-20-000157
48241907,Pike Place Modern 2B Condo on 21st Floor with City/Water View,111812937,Vacasa Washington,Downtown,Pike-Market,47.60973,-122.33956,Entire home/apt,276,6,5,2021-09-05,0.79,22,325,5,STR-OPLI-21-000090
48255748,Seattle getaway,7155362,Ryan,Other neighborhoods,Laurelhurst,47.66564,-122.276,Private room,186,30,0,,,1,365,0,STR-OPLI-21-455277
48256625,Prime Basecamp | Backyard Grill & Home Office,140236800,TurnKey Vacation Rentals,Other neighborhoods,South Park,47.52141,-122.32458,Entire home/apt,155,2,4,2021-09-11,0.61,55,318,4,STR-OPLI-21-000141
48256629,Chic South Park Apartment with Full Kitchen,140236800,TurnKey Vacation Rentals,Other neighborhoods,South Park,47.51958,-122.32496,Entire home/apt,151,2,5,2021-07-04,1.49,55,350,5,STR-OPLI-21-000141
48256634,Elegant South Park New Build | Guest Suite & Yard,140236800,TurnKey Vacation Rentals,Other neighborhoods,South Park,47.52102,-122.32477,Entire home/apt,307,2,4,2021-08-23,0.78,55,315,4,STR-OPLI-21-000141
48266237,Enchanting & Modern Victorian | Heart of Seattle,57999409,Zach,Central Area,Harrison/Denny-Blaine,47.62428,-122.29302,Entire home/apt,779,3,0,,,2,4,0,STR-OPLI-21-000111
48279255,"Hip South Lake Union Studio w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,155,30,2,2021-07-10,0.33,149,249,2,
48279297,"Chic South Lake Union Studio w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,167,30,0,,,149,264,0,
48286305,Newly built townhouse atop the Magnolia hills,961775,Connor,Magnolia,Lawton Park,47.64941,-122.39569,Entire home/apt,331,4,27,2021-09-21,4.13,1,17,27,STR-OPLI-21-000118
48305148,West Seattle Guest Suite,7498637,Allison,West Seattle,Gatewood,47.54623,-122.37907,Entire home/apt,126,1,32,2021-08-29,4.90,1,62,32,STR-OPLI-21-000165
48307687,Landing | Modern Apartment with Amazing Amenities (ID152654),263502162,Landing,Other neighborhoods,Fremont,47.65258,-122.34412,Entire home/apt,140,30,0,,,21,341,0,
48315310,"New! Queen Anne Vintage House, Walk to Bakeries, View Park, Bus route, 10 mins from Downtown",377129678,Karen,Queen Anne,West Queen Anne,47.63901,-122.36426,Entire home/apt,274,2,9,2021-08-01,2.39,8,342,9,STR-OPLI-20-000793
48315408,"New! Beautiful City View, Walk to Downtown, 10 min ride to Everything Seattle, Parking",377129678,Karen,Downtown,First Hill,47.612148,-122.329712,Entire home/apt,343,3,6,2021-08-17,1.84,8,329,6,STR-OPLI-19-000701
48316006,Fabulous 2BR Guest Suite in North Beacon Hill!,101749361,Avery,Beacon Hill,North Beacon Hill,47.57823,-122.31344,Entire home/apt,104,1,14,2021-09-19,3.68,1,150,14,STR-OPLI-21-000298
48327360,Modern Townhome in Seattle’s Central District with Rooftop,267570604,Hosteeva,Central Area,Minor,47.60453,-122.31181,Entire home/apt,246,30,5,2021-08-31,3.85,5,135,5,STR-OPLI-21-000146
48336213,4miles to Seahawks Stadium/Nearbylocal favorites!,35560959,Amy,West Seattle,Fairmount Park,47.56523,-122.37339,Entire home/apt,223,2,28,2021-09-24,4.38,3,305,28,STR-OPLI-20-001018
48342716,"Modern South Lake Union 2BR w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,263,30,0,,,149,307,0,
48344827,"Bright South Lake Union 2BR w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,272,30,0,,,149,279,0,
48350907,[] The Qube 3B [],16421516,Grace,Delridge,Roxhill,47.526188,-122.37648,Shared room,29,1,3,2021-07-03,0.46,13,143,3,STR-OPLI-21-000073
48351549,Heart of Fremont,28366066,Edmond,Other neighborhoods,Fremont,47.65551,-122.35274,Private room,89,5,0,,,1,84,0,STR-OPLI-19-854315
48377965,Walk to UW & Ravenna Park! -The Professor's House,1434762,Carol Jo,University District,University District,47.66644,-122.3051,Entire home/apt,281,2,6,2021-06-30,1.59,1,30,6,STR-OPLI-21-000140
48382242,Modern  Downtown Seattle Apartment at Pike Place,163477356,Mikayla,Downtown,Pike-Market,47.6101,-122.34074,Entire home/apt,140,2,65,2021-09-22,9.56,2,37,65,STR-OPLI-21-000244
48384774,Convenient to Seattle downtown locations,71751880,Xiaoxi,Downtown,Yesler Terrace,47.60557,-122.32019,Entire home/apt,74,30,1,2021-08-08,0.61,3,118,1,
48384807,"Private Fremont, Hot Tub + Patio, Garage 3BR/2BA",28315843,Joseph,Other neighborhoods,Fremont,47.6585,-122.34919,Entire home/apt,299,1,28,2021-09-23,7.43,1,0,28,STR-OPLI-19-001225
48394045,"Two-Story, Family-Friendly Home near Downtown Seattle w/Free WiFi & Washer/Dryer",111812937,Vacasa Washington,Queen Anne,North Queen Anne,47.64,-122.36096,Entire home/apt,152,2,4,2021-08-01,1.03,22,361,4,STR-OPLI-21-000119
48396759,"The Marina Room, high ceilings with a large window",43514013,Ash,Rainier Valley,Rainier Beach,47.51462,-122.26645,Private room,30,30,2,2021-08-22,0.36,3,31,2,
48404063,Modern Oasis- Queen Anne & Fremont Water Park,192598554,Linda & Seth,Queen Anne,North Queen Anne,47.64895,-122.35738,Entire home/apt,99,1,33,2021-09-16,10.53,1,43,33,STR-OPLI-20-001184
48412542,"Bright Belltown Studio w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,146,30,0,,,149,298,0,
48424987,Awesome room by DT/LtRail/T-MobilePark&CenturyLink,26069638,Helen,Beacon Hill,North Beacon Hill,47.58963,-122.31427,Private room,49,30,23,2021-08-20,3.38,2,64,23,STR-OPLI-19-001975
48433421,"Modern Belltown Studio w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,139,30,0,,,149,342,0,
48447536,Garden With A View,109258795,Craig,Other neighborhoods,Roosevelt,47.68619,-122.32183,Private room,51,1,51,2021-09-19,17.39,1,222,51,STR-OPLI-19-002008
48458856,"Chic Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,177,30,0,,,149,332,0,
48468491,Modern Chic Central Seattle 2 Bedroom,5741615,Anne,Central Area,Minor,47.61508,-122.30558,Entire home/apt,259,3,10,2021-09-20,4.55,3,109,10,STR-OPLI-21-000500
48475623,"PNW Inspired 2BR w/ Fire Pit, Walk to Capitol Hill",18051175,James,Central Area,Mann,47.61483,-122.29881,Entire home/apt,181,2,34,2021-09-20,11.09,1,132,34,STR-OPLI-21-000290
48494600,"Cozy, Spacious, Brand New House - Near Light Rail",391344196,Grace Cecilia,Beacon Hill,Mid-Beacon Hill,47.56039,-122.29551,Entire home/apt,68,30,1,2021-06-30,0.34,1,150,1,
48499024,“Lady Mary” 3 Bedroom Ballard Cottage,50412282,Kelly & Will,Ballard,Whittier Heights,47.68401,-122.37661,Entire home/apt,311,2,14,2021-09-23,8.75,2,283,14,STR-OPLI-21-000554
48502071,Seattle Hideaway,59411393,Anita,Central Area,Minor,47.60778,-122.30692,Entire home/apt,169,1,20,2021-09-18,9.38,3,65,20,STR-OPLI-21-000417
48504301,Cozy Seattle Getaway w/ Fenced in Outdoor Spaces,59411393,Anita,Central Area,Minor,47.60765,-122.30669,Entire home/apt,233,1,10,2021-09-11,6.82,3,169,10,STR-OPLI-21-000417
48524797,Well Appointed Queen Anne Charmer,182288299,Theresa,Queen Anne,West Queen Anne,47.63386,-122.36914,Entire home/apt,95,30,0,,,1,164,0,
48531825,#C bedroom in Wallingford,158764973,Shiwen,Other neighborhoods,Wallingford,47.65494,-122.32774,Private room,45,1,11,2021-09-09,11,3,132,11,STR-OPLI-19-002160
48535271,Landing | Modern Apartment with Amazing Amenities (ID1066),263502162,Landing,Downtown,Belltown,47.6153,-122.34086,Entire home/apt,168,30,0,,,21,356,0,
48538969,"Luxe Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,163,30,0,,,149,282,0,
48538993,"Crisp Belltown Studio w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,141,30,0,,,149,351,0,
48539019,"Lovely South Lake Union 2BR w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,247,30,0,,,149,341,0,
48541315,NEW! Chic & Colorful Retreat 4 Mi to Dtwn Seattle,121688409,Evolve,Queen Anne,North Queen Anne,47.65078,-122.36583,Entire home/apt,182,2,7,2021-09-06,1.21,12,352,7,STR-OPLI-21-000067
48544003,"Walker's Paradise Queen Anne Home , 2-car parking.",185272097,Hana,Queen Anne,East Queen Anne,47.63443,-122.35685,Entire home/apt,179,1,34,2021-09-19,16.45,1,269,34,STR-OPLI-21-000165
48547213,Downtown Seattle Studio with Private Entrance,6867419,Leona,Queen Anne,Lower Queen Anne,47.62434,-122.36372,Private room,80,7,0,,,2,109,0,STR-OPLI-21-000488
48553417,"West Seattle Light, large  GREAT LOCATION",2872642,Casey,West Seattle,Genesee,47.56515,-122.38005,Entire home/apt,130,30,3,2021-09-10,0.80,1,162,3,
48559835,"Airy Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,166,30,0,,,149,331,0,
48565148,Alki Beach Retreat | Large Deck & Exceptional View,140236800,TurnKey Vacation Rentals,West Seattle,Alki,47.57153,-122.40762,Entire home/apt,182,2,7,2021-08-04,1.11,55,0,7,STR-OPLI-20-001200
48565352,Cozy Retreat | Walk to Lake | Home Gym & Office,140236800,TurnKey Vacation Rentals,Other neighborhoods,Green Lake,47.67289,-122.33534,Entire home/apt,194,2,4,2021-09-17,1.76,55,172,4,STR-OPLI-21-000063
48569368,The Forest Street Guest House,8660724,Deb,Beacon Hill,North Beacon Hill,47.57741,-122.30158,Private room,40,30,2,2021-09-12,0.41,3,113,2,
48572643,NEW-1B1B Stand-alone Guest House with Fenced Yard,10753226,Xiaodi,Lake City,Olympic Hills,47.72437,-122.29632,Entire home/apt,77,2,8,2021-09-20,1.43,1,6,8,STR-OPLI-21-000212
48581671,"Hip Downtown Studio with Gym, Rooftop, walk to Light Rail by Blueground",107434423,Blueground,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,132,30,0,,,149,235,0,
48589340,Hip Apartment in Desirable Capitol Hill #102,3677488,Camila,Capitol Hill,Broadway,47.62567,-122.318,Entire home/apt,95,2,10,2021-09-15,1.59,6,50,10,STR-OPLI-21-000065
48590075,View Ridge resort-like modern urban haven,392008454,Vivian,Other neighborhoods,View Ridge,47.67981,-122.28378,Entire home/apt,371,3,3,2021-09-13,2.25,1,65,3,STR-OPLI-21-000582
48598582,"Chic Downtown 1 BR with Gym, Rooftop, walk to Light Rail, by Blueground",107434423,Blueground,Downtown,Central Business District,47.60829,-122.33518,Entire home/apt,181,30,0,,,149,362,0,
48598639,"Trendy South Lake Union 2BR w/ Gym, BBQ, nr. Amazon by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,244,30,0,,,149,345,0,
48605278,Seattle Luxury Italian Villa Rustica by the Sea,1729224,Marlow,West Seattle,Alki,47.56878,-122.40887,Entire home/apt,149,2,14,2021-09-19,3.13,3,1,14,STR-OPLI-19-003036
48629485,Bright and Modern 1BR Apt Near Green Lake,75897682,Chris & Molly,Other neighborhoods,Wallingford,47.67151,-122.32811,Entire home/apt,150,2,15,2021-09-22,5.36,1,4,15,STR-OPLI-19-001868
48630038,Stylish Capitol Hill Condo - 99 Walkscore!,62984756,Nova,Capitol Hill,Broadway,47.61692,-122.32599,Entire home/apt,115,30,1,2021-08-31,1,1,240,1,
48634798,9 beds 4BR 2BA lake view house upper unit,299224265,Ming,Rainier Valley,Rainier Beach,47.51246,-122.25087,Entire home/apt,245,1,3,2021-06-22,0.52,5,22,3,STR-OPLI-19-002648
48641900,2 B 2B Brand New High-rise Condo  Downtown Seattle,171175671,Shirley,Downtown,Belltown,47.61751,-122.3295,Entire home/apt,199,30,0,,,3,331,0,
48642000,"Posh Studio Suite, West Seattle Junction, Dogs yes",390273010,Christopher,West Seattle,Genesee,47.56516,-122.37866,Entire home/apt,131,1,28,2021-09-19,28,1,153,28,STR-OPLI-21-000255
48648691,Walk to Seattle Center with City and Ocean View,383875985,Sarah,Queen Anne,Lower Queen Anne,47.62769,-122.35396,Entire home/apt,288,1,17,2021-09-21,17,1,99,17,STR-OPLI-21-000166
48658810,Charming Arboretum Apartment,392534594,Thomas,Capitol Hill,Madison Park,47.62832,-122.29242,Entire home/apt,195,2,19,2021-08-30,3.13,1,67,19,STR-OPLI-21-000138
48664932,Cozy Private 3-BedRMs Suite by UW Campus & Seattle,209142715,Ellen,Other neighborhoods,Wallingford,47.66483,-122.32364,Entire home/apt,157,1,3,2021-08-17,0.78,4,151,3,STR-OPLI-20-000939
48671001,Belltown 1 bedroom with View of Space Needle,86157147,Lyle,Downtown,Belltown,47.6184,-122.34687,Entire home/apt,100,30,1,2021-09-04,1,18,42,1,
48676431,Cozy Vintage Chic Studio in Lower Queen Anne!,63566594,Marie,Queen Anne,Lower Queen Anne,47.62507,-122.36511,Entire home/apt,62,30,1,2021-08-04,0.57,1,179,1,
48684543,Center UW Top Floor Quiet Convenient 301,3074414,Melissa,University District,University District,47.66106,-122.31432,Entire home/apt,88,1,10,2021-09-06,1.78,75,73,10,STR-OPLI-19-002570
48684962,Lake View House,44468083,Eva,Rainier Valley,Rainier Beach,47.51094,-122.2425,Entire home/apt,240,2,22,2021-09-05,3.65,1,336,22,STR-OPLI-19-001719
48698808,Volunteer Park Escape,39834464,Vera,Capitol Hill,Broadway,47.62502,-122.31315,Entire home/apt,100,30,1,2021-05-08,0.21,51,306,1,STR-OPLI-19-000279
48698903,North Capital Hill Oasis,39834464,Vera,Capitol Hill,Broadway,47.62456,-122.31415,Entire home/apt,103,30,0,,,51,306,0,
48700287,"Private, Clean Mother-in-Law in a great location",68454593,Mitesh,Other neighborhoods,Bryant,47.67537,-122.28584,Entire home/apt,59,30,2,2021-08-01,0.41,1,114,2,
48703113,Landing | Modern Apartment with Amazing Amenities (ID2678),263502162,Landing,Other neighborhoods,Fremont,47.65273,-122.34455,Entire home/apt,190,30,0,,,21,349,0,
48708466,"Lovely Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,110,30,1,2021-09-04,1,149,346,1,
48714803,Seattle Villa Rustica Luxury Penthouse Suite,1729224,Marlow,West Seattle,Alki,47.56659,-122.40835,Entire home/apt,122,2,24,2021-09-21,5.71,3,3,24,STR-OPLI-19-003036
48714907,Seattle La Rustica Luxury Water View 2-Story Villa,1729224,Marlow,West Seattle,Alki,47.56686,-122.40843,Entire home/apt,249,2,9,2021-09-06,1.91,3,2,9,STR-OPLI-19-003036
48717054,Fremont Gem | Walled Backyard & Home Theater,140236800,TurnKey Vacation Rentals,Other neighborhoods,Fremont,47.66267,-122.35987,Entire home/apt,197,2,7,2021-09-05,1.43,55,227,7,STR-OPLI-21-000190
48727524,"Sleek Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,119,30,0,,,149,251,0,
48727590,"Deluxe Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,109,30,0,,,149,327,0,
48727595,"Bright Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,115,30,0,,,149,297,0,
48734575,Private Laurelhurst Suite,108156605,Betsy,Other neighborhoods,Laurelhurst,47.65766,-122.28076,Entire home/apt,93,1,43,2021-09-12,28.04,1,323,43,STR-OPLI-20-000813
48737264,"Solitude 1.9 mi from downtown, hospitals & sports",393164752,Brian,Central Area,Leschi,47.60005,-122.29106,Entire home/apt,171,30,22,2021-09-19,5.55,1,153,22,STR-OPLI-21-000261
48739960,Executive 2-King Flat Near Pike and Waterfront,56784852,William & Jimi,Downtown,Central Business District,47.60658,-122.33928,Entire home/apt,257,1,44,2021-09-01,8.15,4,319,44,STR-OPLI-19-001930
48741249,Peaceful one bedroom suite in hip Columbia City,373303,Nic,Rainier Valley,Columbia City,47.55732,-122.28564,Entire home/apt,65,30,2,2021-07-31,0.42,1,45,2,
48789146,Stylish Seattle farmhouse with breathtaking views,639972,Eric,Beacon Hill,North Beacon Hill,47.58219,-122.31693,Entire home/apt,476,2,6,2021-09-02,1.22,3,41,6,STR-OPLI-19-002955
48801916,"Ideal Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,113,30,0,,,149,322,0,
48801924,"Chic Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,119,30,1,2021-06-13,0.29,149,251,1,
48802558,Casita studio,6919835,Tadd,Central Area,Leschi,47.6061,-122.29228,Private room,34,30,0,,,1,82,0,
48804710,Elegant Home in the Heart of Downtown Seattle!⁵,80333752,Ashley & Mike,Downtown,Belltown,47.61499,-122.34757,Entire home/apt,182,2,29,2021-09-10,6.90,13,142,29,STR-OPLI-21-000225
48806775,Brilliant 2 Bedroom 2 Bath Home in Seattle!⁶,80333752,Ashley & Mike,Downtown,Belltown,47.61573,-122.3492,Entire home/apt,299,2,27,2021-09-16,4.97,13,135,27,STR-OPLI-21-000252
48812084,NEW Lake Union Townhouse with Lakeview Rootop Deck,17342935,David,Queen Anne,East Queen Anne,47.64042,-122.34318,Entire home/apt,250,30,3,2021-09-04,0.84,3,261,3,
48821508,"Sunny Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,111,30,1,2021-08-28,1,149,349,1,
48826380,Spacious 2 Bedroom in the Heart of Seattle!,80333752,Ashley & Mike,Downtown,Belltown,47.61534,-122.34654,Entire home/apt,231,2,16,2021-09-20,2.64,13,144,16,STR-OPLI-20-000319
48842246,"Trendy Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,109,30,0,,,149,327,0,
48842347,"Modern Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,109,30,0,,,149,332,0,
48853448,"*NEW*Downtown 5beds,2baths Waterfront Next to Pike's Market",23165254,Lux,Downtown,Pike-Market,47.61053,-122.34407,Entire home/apt,340,1,20,2021-09-18,3.57,16,329,20,str-opli-21-000208
48869363,Incredible apartment home | 1BR in Seattle,359069961,Shelby,Queen Anne,Lower Queen Anne,47.62054,-122.35858,Entire home/apt,140,33,0,,,59,359,0,
48870234,Urban Boho Suite,74007160,Adrielle,Downtown,First Hill,47.60897,-122.32832,Entire home/apt,125,2,10,2021-08-16,1.79,1,0,10,STR-OPLI-21-000151
48877392,"Dreamy Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,113,30,1,2021-08-14,0.70,149,338,1,
48884001,South Park Rain Garden Suite,21506921,Will,Other neighborhoods,South Park,47.53081,-122.3187,Private room,86,1,41,2021-09-07,12.68,1,51,41,STR-OPLI-20-001057
48885706,"Brand New, Entire Private House - 4 beds, 3 Baths",185368272,Peyman,Other neighborhoods,Wedgwood,47.69085,-122.30601,Entire home/apt,249,2,6,2021-09-02,1.34,3,318,6,STR-OPLI-21-000214
48900814,Downtown 2BR/2BA SPARKLING New Listing,30832,Siena C.C.,Downtown,First Hill,47.61138,-122.32892,Entire home/apt,227,3,28,2021-09-23,28,4,116,28,STR-OPLI-20-001208
48903901,Seattle Washington. Pike place market and More,136125676,Saleem,Downtown,Pike-Market,47.60789,-122.33982,Entire home/apt,158,7,10,2021-08-15,2.01,1,155,10,STR-OPLI-21-000271
48905751,"Ballard Classic 1909 restored 5-bedroom, 2-baths.",194726811,Robert,Ballard,Adams,47.67522,-122.39178,Entire home/apt,225,30,1,2021-07-23,0.46,2,319,1,
48915924,"Rooftop Patio with Waterview, Private Garden & Grill 3BR 3BA",8009691,Seattle’s Best Stay,Other neighborhoods,Wallingford,47.66139,-122.3228,Entire home/apt,350,1,10,2021-09-14,1.69,6,334,10,STR-OPLI-21-000204
